round,score,avg_score_200,reward,avg_reward_200,coins,kills,suicides,crates_destroyed,alive_fraction
6295,1,2.12,-38.9,156.47,1,0,1,9,0
6296,1,2.11,145.7,156.37,1,0,0,11,0
6297,1,2.11,99.2,156.02,1,0,0,8,0
6298,5,2.13,52.3,154.69,0,1,1,9,0
6299,1,2.1,-139.1,151.14,1,0,1,8,0
6300,1,2.1,65.0,151.32,1,0,0,14,0
6301,1,2.11,135.3,152.46,1,0,0,13,0
6302,0,2.11,63.0,152.79,0,1,1,9,0
6303,3,2.1,180.4,152.54,3,0,0,22,1
6304,0,2.1,0.5,152.39,0,0,0,5,0
6305,1,2.1,177.2,152.25,1,0,0,13,0
6306,3,2.07,184.2,150.76,3,0,0,13,0
6307,1,2.08,136.1,150.82,1,0,0,12,0
6308,0,2.05,-190.6,147.45,0,0,0,9,0
6309,8,2.08,495.0,150.82,3,1,0,25,1
6310,1,2.08,18.4,149.67,1,0,0,13,0
6311,2,2.02,277.2,148.63,2,0,1,22,0
6312,1,2.01,350.1,149.03,1,0,0,18,1
6313,0,1.99,108.0,149.62,0,0,0,20,0
6314,1,1.98,338.9,150.75,1,0,0,20,1
6315,1,1.98,187.2,150.61,1,0,0,13,0
6316,1,1.96,68.0,150.97,1,0,0,8,0
6317,0,1.96,41.8,150.7,0,0,0,9,0
6318,1,1.96,42.7,151.15,1,0,0,7,0
6319,1,1.95,27.1,150.11,1,0,0,11,0
